Reference	MT Abundance	Ref ID
P005|G3P_RABIT	43.4926	124
P005|G3P_RABIT	0.1165	124
P005|G3P_RABIT	0.7412	124
P005|G3P_RABIT	0.84054	124
P005|G3P_RABIT	0.14138	124
P005|G3P_RABIT	0.12372	124
P005|G3P_RABIT	0.26459	124
P005|G3P_RABIT	2.64816	124
P005|G3P_RABIT	0.05224	124
P005|G3P_RABIT	9.94617	124
P005|G3P_RABIT	0.03964	124
P005|G3P_RABIT	0.0832	124
P005|G3P_RABIT	0.75344	124
P005|G3P_RABIT	0.03822	124
P005|G3P_RABIT	0.14262	124
P005|G3P_RABIT	0.46412	124
P005|G3P_RABIT	0.59239	124
P005|G3P_RABIT	0.0442	124
P005|G3P_RABIT	3.35299	124
P005|G3P_RABIT	11.6391	124
P005|G3P_RABIT	0.06039	124
P005|G3P_RABIT	3.4334	124
P005|G3P_RABIT	6.45078	124
P005|G3P_RABIT	2.4353	124
P005|G3P_RABIT	16.55179	124
P005|G3P_RABIT	0.2284	124
P005|G3P_RABIT	0.055	124
P005|G3P_RABIT	6.3887	124
P005|G3P_RABIT	0.13782	124
P005|G3P_RABIT	0.05901	124
P005|G3P_RABIT	2.24152	124
P005|G3P_RABIT	0.2554	124
P005|G3P_RABIT	0.4708	124
P005|G3P_RABIT	1.54446	124
P005|G3P_RABIT	5.0858	124
P005|G3P_RABIT	1.16572	124
P005|G3P_RABIT	0.9442	124
P005|G3P_RABIT	0.18229	124
P005|G3P_RABIT	0.1101	124
P005|G3P_RABIT	0.9163	124
P005|G3P_RABIT	0.0504	124
P005|G3P_RABIT	1.2462	124
P005|G3P_RABIT	0.4054	124
P005|G3P_RABIT	0.39374	124
P005|G3P_RABIT	0.1195	124
P005|G3P_RABIT	1.61336	124
P005|G3P_RABIT	0.98224	124
P005|G3P_RABIT	0.85684	124
P005|G3P_RABIT	8.98227	124
P005|G3P_RABIT	3.35299	124
P005|G3P_RABIT	6.43227	124
P005|G3P_RABIT	0.61732	124
P005|G3P_RABIT	0.11872	124
P005|G3P_RABIT	0.22585	124
P005|G3P_RABIT	0.04472	124
P005|G3P_RABIT	1.19998	124
P005|G3P_RABIT	0.0975	124
P005|G3P_RABIT	1.63052	124
P005|G3P_RABIT	0.80526	124
P005|G3P_RABIT	0.1184	124
P005|G3P_RABIT	4.51695	124
P005|G3P_RABIT	0.0692	124
P005|G3P_RABIT	0.26584	124
P005|G3P_RABIT	0.2748	124
P005|G3P_RABIT	0.28873	124
P005|G3P_RABIT	0.48752	124
P005|G3P_RABIT	0.30844	124
P005|G3P_RABIT	0.24754	124
P005|G3P_RABIT	2.736595	124
P005|G3P_RABIT	6.04388	124
P005|G3P_RABIT	0.00971	124
P005|G3P_RABIT	0.246668	124
P005|G3P_RABIT	0.082572	124
P005|G3P_RABIT	0.01968	124
P005|G3P_RABIT	2.39152	124
P005|G3P_RABIT	0.05741	124
P005|G3P_RABIT	0.003702	124
P005|G3P_RABIT	0.10294	124
P005|G3P_RABIT	1.106742	124
P005|G3P_RABIT	0.20571	124
P005|G3P_RABIT	0.085132	124
P005|G3P_RABIT	0.179963	124
P005|G3P_RABIT	0.147964	124
P005|G3P_RABIT	0.21014	124
P005|G3P_RABIT	0.552806	124
P005|G3P_RABIT	2.691825	124
P005|G3P_RABIT	0.016928	124
P005|G3P_RABIT	0.273802	124
P005|G3P_RABIT	3.356744	124
P005|G3P_RABIT	3.567618	124
P005|G3P_RABIT	0.04254	124
P005|G3P_RABIT	1.187026	124
P005|G3P_RABIT	0.031922	124
P005|G3P_RABIT	1.90152	124
P005|G3P_RABIT	0.322	124
P005|G3P_RABIT	0.0767	124
P005|G3P_RABIT	0.13926	124
P005|G3P_RABIT	5.54196	124
P005|G3P_RABIT	0.37392	124
P005|G3P_RABIT	0.015507	124
P005|G3P_RABIT	0.0281	124
P005|G3P_RABIT	0.05374	124
P005|G3P_RABIT	0.18204	124
P005|G3P_RABIT	0.02232	124
P005|G3P_RABIT	0.01997	124
P005|G3P_RABIT	0.909149	124
P005|G3P_RABIT	0.334386	124
P005|G3P_RABIT	0.08846	124
P005|G3P_RABIT	0.06831	124
P005|G3P_RABIT	0.139226	124
P005|G3P_RABIT	0.024963	124
P005|G3P_RABIT	0.23706	124
P005|G3P_RABIT	0.334386	124
P005|G3P_RABIT	0.08846	124
P005|G3P_RABIT	0.0932	124
P005|G3P_RABIT	0.909149	124
P005|G3P_RABIT	0.139226	124
P005|G3P_RABIT	0.1536	124
P005|G3P_RABIT	0.06831	124
P005|G3P_RABIT	0.147964	124
P005|G3P_RABIT	0.02902	124
P005|G3P_RABIT	0.06156	124
P005|G3P_RABIT	0.303604	124
P005|G3P_RABIT	0.00482	124
P005|G3P_RABIT	0.01232	124
P005|G3P_RABIT	0.012535	124
P005|G3P_RABIT	0.00462	124
P005|G3P_RABIT	0.003956	124
P005|G3P_RABIT	0.046124	124
P005|G3P_RABIT	0.03576	124
P005|G3P_RABIT	0.986151	124
P005|G3P_RABIT	0.033806	124
P005|G3P_RABIT	0.2731	124
P005|G3P_RABIT	0.34444	124
P005|G3P_RABIT	0.01134	124
P005|G3P_RABIT	0.00936	124
P005|G3P_RABIT	0.07766	124
P006|BGAL_ECOLI	0.15	110
P006|BGAL_ECOLI	0.2064	110
P006|BGAL_ECOLI	0.1988	110
P006|BGAL_ECOLI	0.13896	110
P006|BGAL_ECOLI	43.64758	110
P006|BGAL_ECOLI	0.1173	110
P006|BGAL_ECOLI	0.63671	110
P006|BGAL_ECOLI	0.2734	110
P006|BGAL_ECOLI	0.14262	110
P006|BGAL_ECOLI	3.8888	110
P006|BGAL_ECOLI	2.85926	110
P006|BGAL_ECOLI	0.05924	110
P006|BGAL_ECOLI	0.10566	110
P006|BGAL_ECOLI	4.63703	110
P006|BGAL_ECOLI	0.869	110
P006|BGAL_ECOLI	0.72714	110
P006|BGAL_ECOLI	0.1626	110
P006|BGAL_ECOLI	1.25286	110
P006|BGAL_ECOLI	0.3962	110
P006|BGAL_ECOLI	0.33798	110
P006|BGAL_ECOLI	5.81038	110
P006|BGAL_ECOLI	0.7308	110
P006|BGAL_ECOLI	0.1633	110
P006|BGAL_ECOLI	0.2494	110
P006|BGAL_ECOLI	0.927	110
P006|BGAL_ECOLI	0.4187	110
P006|BGAL_ECOLI	0.2462	110
P006|BGAL_ECOLI	6.55464	110
P006|BGAL_ECOLI	2.62344	110
P006|BGAL_ECOLI	7.0912	110
P006|BGAL_ECOLI	4.9233	110
P006|BGAL_ECOLI	0.12614	110
P006|BGAL_ECOLI	1.21086	110
P006|BGAL_ECOLI	1.022	110
P006|BGAL_ECOLI	2.8144	110
P006|BGAL_ECOLI	0.1856	110
P006|BGAL_ECOLI	9.33998	110
P006|BGAL_ECOLI	2.6092	110
P006|BGAL_ECOLI	0.10522	110
P006|BGAL_ECOLI	2.30046	110
P006|BGAL_ECOLI	4.84072	110
P006|BGAL_ECOLI	0.63671	110
P006|BGAL_ECOLI	0.065	110
P006|BGAL_ECOLI	0.35487	110
P006|BGAL_ECOLI	0.4095	110
P006|BGAL_ECOLI	0.0868	110
P006|BGAL_ECOLI	43.14853	110
P006|BGAL_ECOLI	0.04388	110
P006|BGAL_ECOLI	0.28736	110
P006|BGAL_ECOLI	0.2332	110
P006|BGAL_ECOLI	0.0606	110
P006|BGAL_ECOLI	1.17858	110
P006|BGAL_ECOLI	3.48622	110
P006|BGAL_ECOLI	0.294	110
P006|BGAL_ECOLI	0.17826	110
P006|BGAL_ECOLI	9.8052	110
P006|BGAL_ECOLI	3.29797	110
P006|BGAL_ECOLI	6.0373	110
P006|BGAL_ECOLI	1.40426	110
P006|BGAL_ECOLI	6.09131	110
P006|BGAL_ECOLI	3.80821	110
P006|BGAL_ECOLI	23.28213	110
P006|BGAL_ECOLI	0.4384	110
P006|BGAL_ECOLI	1.8182	110
P006|BGAL_ECOLI	3.63104	110
P006|BGAL_ECOLI	9.3921	110
P006|BGAL_ECOLI	1.21086	110
P006|BGAL_ECOLI	0.14432	110
P006|BGAL_ECOLI	2.5712	110
P006|BGAL_ECOLI	1.60296	110
P006|BGAL_ECOLI	1.31562	110
P006|BGAL_ECOLI	3.53413	110
P006|BGAL_ECOLI	0.2084	110
P006|BGAL_ECOLI	0.8583	110
P006|BGAL_ECOLI	1.59892	110
P006|BGAL_ECOLI	1.19998	110
P006|BGAL_ECOLI	0.556	110
P006|BGAL_ECOLI	0.24653	110
P006|BGAL_ECOLI	0.276	110
P006|BGAL_ECOLI	7.30116	110
P006|BGAL_ECOLI	0.3404	110
P006|BGAL_ECOLI	9.2392	110
P006|BGAL_ECOLI	1.39374	110
P006|BGAL_ECOLI	0.6079	110
P006|BGAL_ECOLI	0.17338	110
P006|BGAL_ECOLI	3.25177	110
P006|BGAL_ECOLI	0.7251	110
P006|BGAL_ECOLI	0.09987	110
P006|BGAL_ECOLI	1.2222	110
P006|BGAL_ECOLI	0.0754	110
P006|BGAL_ECOLI	0.10014	110
P006|BGAL_ECOLI	4.26296	110
P006|BGAL_ECOLI	0.19074	110
P006|BGAL_ECOLI	1.7987	110
P006|BGAL_ECOLI	0.3402	110
P006|BGAL_ECOLI	0.21239	110
P006|BGAL_ECOLI	0.1574	110
P006|BGAL_ECOLI	0.047	110
P006|BGAL_ECOLI	0.139	110
P006|BGAL_ECOLI	7.90931	110
P006|BGAL_ECOLI	0.5524	110
P006|BGAL_ECOLI	0.2504	110
P006|BGAL_ECOLI	2.48108	110
P006|BGAL_ECOLI	0.6244	110
P006|BGAL_ECOLI	0.1705	110
P006|BGAL_ECOLI	6.52053	110
P006|BGAL_ECOLI	0.15196	110
P006|BGAL_ECOLI	0.38738	110
P006|BGAL_ECOLI	1.61404	110
P006|BGAL_ECOLI	0.3131	110
P006|BGAL_ECOLI	0.06423	110
P006|BGAL_ECOLI	7.77396	110
P006|BGAL_ECOLI	0.2558	110
P006|BGAL_ECOLI	1.37558	110
P006|BGAL_ECOLI	0.0873	110
P006|BGAL_ECOLI	0.3447	110
P006|BGAL_ECOLI	3.34773	110
P006|BGAL_ECOLI	0.2064	110
P006|BGAL_ECOLI	1.19812	110
P006|BGAL_ECOLI	2.39152	110
P006|BGAL_ECOLI	0.04267	110
P006|BGAL_ECOLI	0.040946	110
P006|BGAL_ECOLI	0.01024	110
P006|BGAL_ECOLI	0.07219	110
P006|BGAL_ECOLI	0.085132	110
P006|BGAL_ECOLI	0.25388	110
P006|BGAL_ECOLI	0.410078	110
P006|BGAL_ECOLI	0.04184	110
P006|BGAL_ECOLI	0.7724	110
P006|BGAL_ECOLI	0.00466	110
P006|BGAL_ECOLI	0.021023	110
P006|BGAL_ECOLI	0.03728	110
P006|BGAL_ECOLI	0.213536	110
P006|BGAL_ECOLI	0.064102	110
P006|BGAL_ECOLI	0.0489	110
P006|BGAL_ECOLI	0.24458	110
P006|BGAL_ECOLI	0.00564	110
P006|BGAL_ECOLI	0.01836	110
P006|BGAL_ECOLI	0.013929	110
P006|BGAL_ECOLI	0.017133	110
P006|BGAL_ECOLI	0.02426	110
P006|BGAL_ECOLI	0.55868	110
P006|BGAL_ECOLI	0.07144	110
P006|BGAL_ECOLI	0.004274	110
P006|BGAL_ECOLI	0.023212	110
P006|BGAL_ECOLI	0.41368	110
P006|BGAL_ECOLI	0.65888	110
P006|BGAL_ECOLI	0.034674	110
P006|BGAL_ECOLI	0.20586	110
P006|BGAL_ECOLI	0.032796	110
P006|BGAL_ECOLI	0.04727	110
P006|BGAL_ECOLI	0.09432	110
P006|BGAL_ECOLI	0.010672	110
P006|BGAL_ECOLI	0.10138	110
P006|BGAL_ECOLI	0.30634	110
P006|BGAL_ECOLI	0.04248	110
P006|BGAL_ECOLI	1.220061	110
P006|BGAL_ECOLI	0.07219	110
P006|BGAL_ECOLI	0.25388	110
P006|BGAL_ECOLI	0.410078	110
P006|BGAL_ECOLI	0.7724	110
P006|BGAL_ECOLI	1.09249	110
P006|BGAL_ECOLI	0.24458	110
P006|BGAL_ECOLI	0.01836	110
P006|BGAL_ECOLI	0.17664	110
P006|BGAL_ECOLI	0.02426	110
P006|BGAL_ECOLI	0.55868	110
P006|BGAL_ECOLI	0.07144	110
P006|BGAL_ECOLI	0.672268	110
P006|BGAL_ECOLI	0.65888	110
P006|BGAL_ECOLI	0.49125	110
P006|BGAL_ECOLI	1.82353	110
P006|BGAL_ECOLI	0.20586	110
P006|BGAL_ECOLI	0.30634	110
P006|BGAL_ECOLI	0.13544	110
P006|BGAL_ECOLI	0.09869	110
P006|BGAL_ECOLI	0.02006	110
P006|BGAL_ECOLI	0.00826	110
P006|BGAL_ECOLI	0.07474	110
P006|BGAL_ECOLI	0.017427	110
P006|BGAL_ECOLI	0.02426	110
P006|BGAL_ECOLI	1.118332	110
P006|BGAL_ECOLI	0.04857	110
P006|BGAL_ECOLI	0.09726	110
P006|BGAL_ECOLI	0.02602	110
P006|BGAL_ECOLI	0.252694	110
P006|BGAL_ECOLI	0.198072	110
P006|BGAL_ECOLI	0.0136	110
P006|BGAL_ECOLI	0.113144	110
P006|BGAL_ECOLI	0.069742	110
P006|BGAL_ECOLI	0.013012	110
P006|BGAL_ECOLI	0.06676	110
P006|BGAL_ECOLI	0.008384	110
P006|BGAL_ECOLI	0.047552	110
P006|BGAL_ECOLI	0.31966	110
P006|BGAL_ECOLI	0.11171	110
P006|BGAL_ECOLI	0.39846	110
P006|BGAL_ECOLI	0.162144	110
P006|BGAL_ECOLI	0.62874	110
P006|BGAL_ECOLI	0.07056	110
P006|BGAL_ECOLI	0.06012	110
P006|BGAL_ECOLI	0.072384	110
P006|BGAL_ECOLI	0.0941	110
P006|BGAL_ECOLI	0.01054	110
P006|BGAL_ECOLI	0.03084	110
P006|BGAL_ECOLI	0.207054	110
P006|BGAL_ECOLI	1.161701	110
P006|BGAL_ECOLI	0.16684	110
P006|BGAL_ECOLI	0.01376	110
P006|BGAL_ECOLI	0.33522	110
P006|BGAL_ECOLI	0.339286	110
P006|BGAL_ECOLI	0.05545	110
P006|BGAL_ECOLI	0.14649	110
P006|BGAL_ECOLI	0.0464	110
P006|BGAL_ECOLI	0.986151	110
P006|BGAL_ECOLI	0.56396	110
P006|BGAL_ECOLI	0.227928	110
P006|BGAL_ECOLI	0.075038	110
P006|BGAL_ECOLI	0.004122	110
P006|BGAL_ECOLI	1.09688	110
P006|BGAL_ECOLI	0.08578	110
P006|BGAL_ECOLI	0.005906	110
P006|BGAL_ECOLI	0.35346	110
P006|BGAL_ECOLI	0.118732	110
P006|BGAL_ECOLI	0.447739	110
P006|BGAL_ECOLI	0.09344	110
P006|BGAL_ECOLI	0.118732	110
P006|BGAL_ECOLI	0.075038	110
P006|BGAL_ECOLI	0.447739	110
P006|BGAL_ECOLI	0.227928	110
P006|BGAL_ECOLI	0.11171	110
P006|BGAL_ECOLI	1.09688	110
P006|BGAL_ECOLI	0.1412	110
P006|BGAL_ECOLI	0.02476	110
P006|BGAL_ECOLI	0.00438	110
P006|BGAL_ECOLI	0.05552	110
P006|BGAL_ECOLI	0.0143	110
P006|BGAL_ECOLI	0.01332	110
P006|BGAL_ECOLI	0.07306	110
P006|BGAL_ECOLI	0.201675	110
P006|BGAL_ECOLI	0.020696	110
P006|BGAL_ECOLI	2.346397	110
P006|BGAL_ECOLI	0.01022	110
P006|BGAL_ECOLI	2.346397	110
P006|BGAL_ECOLI	0.0036	110
P006|BGAL_ECOLI	0.490706	110
P006|BGAL_ECOLI	0.14304	110
P006|BGAL_ECOLI	0.01964	110
P006|BGAL_ECOLI	0.02697	110
P006|BGAL_ECOLI	0.04579	110
P006|BGAL_ECOLI	0.111	110
P006|BGAL_ECOLI	0.02904	110
P006|BGAL_ECOLI	0.01484	110
P006|BGAL_ECOLI	0.16166	110
P006|BGAL_ECOLI	0.04744	110
P006|BGAL_ECOLI	0.01448	110
P006|BGAL_ECOLI	0.577951	110
P006|BGAL_ECOLI	0.022678	110
P006|BGAL_ECOLI	0.02006	110
P006|BGAL_ECOLI	0.009747	110
P006|BGAL_ECOLI	0.036477	110
P006|BGAL_ECOLI	0.0932	110
P007|LCA_BOVIN	1.543	105
P007|LCA_BOVIN	0.22639	105
P007|LCA_BOVIN	0.22206	105
P007|LCA_BOVIN	12.2666	105
P007|LCA_BOVIN	66.81704	105
P007|LCA_BOVIN	0.08715	105
P007|LCA_BOVIN	0.1636	105
P007|LCA_BOVIN	0.14463	105
P007|LCA_BOVIN	0.2106	105
P007|LCA_BOVIN	0.082	105
P007|LCA_BOVIN	0.36532	105
P007|LCA_BOVIN	0.2876	105
P007|LCA_BOVIN	0.0426	105
P007|LCA_BOVIN	0.04472	105
P007|LCA_BOVIN	0.03814	105
P007|LCA_BOVIN	0.59242	105
P007|LCA_BOVIN	0.1856	105
P007|LCA_BOVIN	0.5935	105
P007|LCA_BOVIN	0.08084	105
P007|LCA_BOVIN	0.251202	105
P007|LCA_BOVIN	0.042476	105
P007|LCA_BOVIN	0.41604	105
P007|LCA_BOVIN	3.029874	105
P007|LCA_BOVIN	12.363496	105
P007|LCA_BOVIN	0.01892	105
P007|LCA_BOVIN	0.0842	105
P007|LCA_BOVIN	0.0842	105
P007|LCA_BOVIN	0.010611	105
P007|LCA_BOVIN	0.01402	105
P007|LCA_BOVIN	0.039814	105
P007|LCA_BOVIN	0.0146	105
P007|LCA_BOVIN	0.13275	105
P007|LCA_BOVIN	1.82353	105
P007|LCA_BOVIN	0.01652	105
P007|LCA_BOVIN	0.00945	105
P008|MYG_HORSE	0.1786	117
P008|MYG_HORSE	0.21916	117
P008|MYG_HORSE	16.1858	117
P008|MYG_HORSE	0.495	117
P008|MYG_HORSE	0.5602	117
P008|MYG_HORSE	0.4554	117
P008|MYG_HORSE	0.2688	117
P008|MYG_HORSE	0.0973	117
P008|MYG_HORSE	0.6603	117
P008|MYG_HORSE	0.46223	117
P008|MYG_HORSE	1.3581	117
P008|MYG_HORSE	0.047	117
P008|MYG_HORSE	1.85473	117
P008|MYG_HORSE	1.94857	117
P008|MYG_HORSE	0.0678	117
P008|MYG_HORSE	0.9024	117
P008|MYG_HORSE	0.9318	117
P008|MYG_HORSE	16.03172	117
P008|MYG_HORSE	0.35654	117
P008|MYG_HORSE	1.85473	117
P008|MYG_HORSE	0.54562	117
P008|MYG_HORSE	3.7082	117
P008|MYG_HORSE	0.17866	117
P008|MYG_HORSE	0.44214	117
P008|MYG_HORSE	18.01824	117
P008|MYG_HORSE	0.6299	117
P008|MYG_HORSE	0.116	117
P008|MYG_HORSE	0.6072	117
P008|MYG_HORSE	0.36834	117
P008|MYG_HORSE	0.1112	117
P008|MYG_HORSE	0.04126	117
P008|MYG_HORSE	0.98908	117
P008|MYG_HORSE	0.31886	117
P008|MYG_HORSE	0.233	117
P008|MYG_HORSE	0.46223	117
P008|MYG_HORSE	1.2215	117
P008|MYG_HORSE	0.1981	117
P008|MYG_HORSE	0.16436	117
P008|MYG_HORSE	0.0281	117
P008|MYG_HORSE	0.81071	117
P008|MYG_HORSE	0.05692	117
P008|MYG_HORSE	0.23252	117
P008|MYG_HORSE	0.24988	117
P008|MYG_HORSE	0.33318	117
P008|MYG_HORSE	0.10596	117
P008|MYG_HORSE	0.164598	117
P008|MYG_HORSE	0.04738	117
P008|MYG_HORSE	0.24836	117
P008|MYG_HORSE	0.02066	117
P008|MYG_HORSE	0.08529	117
P008|MYG_HORSE	0.47591	117
P008|MYG_HORSE	0.24836	117
P008|MYG_HORSE	0.17308	117
P008|MYG_HORSE	0.057106	117
P008|MYG_HORSE	0.03599	117
P008|MYG_HORSE	0.07192	117
P008|MYG_HORSE	0.021009	117
P008|MYG_HORSE	0.298837	117
P008|MYG_HORSE	0.003822	117
P008|MYG_HORSE	0.09458	117
P008|MYG_HORSE	0.10323	117
P008|MYG_HORSE	0.811312	117
P008|MYG_HORSE	0.057106	117
P008|MYG_HORSE	0.36557	117
P008|MYG_HORSE	2.16941	117
P008|MYG_HORSE	0.1182	117
P008|MYG_HORSE	0.395752	117
P008|MYG_HORSE	0.13075	117
P008|MYG_HORSE	0.184336	117
P008|MYG_HORSE	0.01298	117
P008|MYG_HORSE	0.00898	117
P008|MYG_HORSE	0.024936	117
P008|MYG_HORSE	0.11042	117
P008|MYG_HORSE	0.02359	117
P008|MYG_HORSE	0.11042	117
P008|MYG_HORSE	0.09458	117
P008|MYG_HORSE	0.024936	117
P008|MYG_HORSE	0.00898	117
P008|MYG_HORSE	0.01298	117
P008|MYG_HORSE	0.033027	117
P008|MYG_HORSE	0.00812	117
P008|MYG_HORSE	0.10236	117
P008|MYG_HORSE	0.05221	117
P008|MYG_HORSE	0.0297	117
P008|MYG_HORSE	0.009747	117
P008|MYG_HORSE	0.17308	117
P008|MYG_HORSE	0.23518	117
P008|MYG_HORSE	0.015754	117
P008|MYG_HORSE	0.04022	117
P009|OVAL_CHICK	10.00282	107
P009|OVAL_CHICK	1.63052	107
P009|OVAL_CHICK	0.4326	107
P009|OVAL_CHICK	4.636	107
P009|OVAL_CHICK	0.6856	107
P009|OVAL_CHICK	0.21239	107
P009|OVAL_CHICK	0.36326	107
P009|OVAL_CHICK	0.34871	107
P009|OVAL_CHICK	4.00283	107
P009|OVAL_CHICK	0.045	107
P009|OVAL_CHICK	4.97525	107
P009|OVAL_CHICK	0.3288	107
P009|OVAL_CHICK	0.22736	107
P009|OVAL_CHICK	0.1793	107
P009|OVAL_CHICK	0.07976	107
P009|OVAL_CHICK	0.307	107
P009|OVAL_CHICK	0.3447	107
P009|OVAL_CHICK	5.80833	107
P009|OVAL_CHICK	0.082	107
P009|OVAL_CHICK	3.9344	107
P009|OVAL_CHICK	2.32806	107
P009|OVAL_CHICK	3.4368	107
P009|OVAL_CHICK	2.0204	107
P009|OVAL_CHICK	0.13497	107
P009|OVAL_CHICK	6.8456	107
P009|OVAL_CHICK	2.4664	107
P009|OVAL_CHICK	0.10176	107
P009|OVAL_CHICK	1.33304	107
P009|OVAL_CHICK	0.2502	107
P009|OVAL_CHICK	0.6894	107
P009|OVAL_CHICK	0.47852	107
P009|OVAL_CHICK	20.08232	107
P009|OVAL_CHICK	7.9119	107
P009|OVAL_CHICK	0.4427	107
P009|OVAL_CHICK	0.64447	107
P009|OVAL_CHICK	0.0873	107
P009|OVAL_CHICK	0.3447	107
P009|OVAL_CHICK	1.12728	107
P009|OVAL_CHICK	0.4486	107
P009|OVAL_CHICK	0.3806	107
P009|OVAL_CHICK	0.21784	107
P009|OVAL_CHICK	11.6391	107
P009|OVAL_CHICK	0.50934	107
P009|OVAL_CHICK	0.7578	107
P009|OVAL_CHICK	0.14486	107
P009|OVAL_CHICK	0.00854	107
P009|OVAL_CHICK	0.2731	107
P009|OVAL_CHICK	0.2049	107
P009|OVAL_CHICK	1.021607	107
P009|OVAL_CHICK	0.043434	107
P009|OVAL_CHICK	2.346397	107
P009|OVAL_CHICK	0.01352	107
P009|OVAL_CHICK	0.00498	107
P009|OVAL_CHICK	0.029604	107
P009|OVAL_CHICK	0.14646	107
P009|OVAL_CHICK	0.21613	107
P009|OVAL_CHICK	0.00854	107
P009|OVAL_CHICK	0.16952	107
P009|OVAL_CHICK	0.23798	107
P009|OVAL_CHICK	0.06896	107
P009|OVAL_CHICK	0.028638	107
P009|OVAL_CHICK	0.2526	107
P009|OVAL_CHICK	0.0123	107
P009|OVAL_CHICK	0.02353	107
P009|OVAL_CHICK	0.086314	107
P009|OVAL_CHICK	0.004116	107
P009|OVAL_CHICK	0.228902	107
P009|OVAL_CHICK	0.00753	107
P009|OVAL_CHICK	0.06128	107
P009|OVAL_CHICK	0.024332	107
P009|OVAL_CHICK	0.1141	107
P009|OVAL_CHICK	0.039678	107
P009|OVAL_CHICK	0.0216	107
P009|OVAL_CHICK	1.359346	107
P009|OVAL_CHICK	0.089708	107
P009|OVAL_CHICK	0.03962	107
P009|OVAL_CHICK	0.56108	107
P009|OVAL_CHICK	0.01444	107
P009|OVAL_CHICK	0.10372	107
P009|OVAL_CHICK	0.10372	107
P009|OVAL_CHICK	0.01444	107
P009|OVAL_CHICK	0.06128	107
P009|OVAL_CHICK	12.858603	107
P009|OVAL_CHICK	0.81134	107
P009|OVAL_CHICK	0.02336	107
P009|OVAL_CHICK	0.231644	107
P009|OVAL_CHICK	0.03504	107
P009|OVAL_CHICK	0.05937	107
P009|OVAL_CHICK	0.05548	107
P009|OVAL_CHICK	0.144904	107
P009|OVAL_CHICK	0.019724	107
P009|OVAL_CHICK	0.030408	107
P009|OVAL_CHICK	0.003736	107
P009|OVAL_CHICK	0.21014	107
P009|OVAL_CHICK	0.197919	107
P009|OVAL_CHICK	0.01134	107
P009|OVAL_CHICK	0.005373	107
P010|CYC_BOVIN	4.3545	130
P010|CYC_BOVIN	0.21574	130
P010|CYC_BOVIN	0.45622	130
P010|CYC_BOVIN	0.8128	130
P010|CYC_BOVIN	0.71108	130
P010|CYC_BOVIN	0.48892	130
P010|CYC_BOVIN	0.0992	130
P010|CYC_BOVIN	0.2951	130
P010|CYC_BOVIN	1.57784	130
P010|CYC_BOVIN	1.57784	130
P010|CYC_BOVIN	0.05679	130
P010|CYC_BOVIN	0.0832	130
P010|CYC_BOVIN	65.3245	130
P010|CYC_BOVIN	0.45622	130
P010|CYC_BOVIN	0.06358	130
P010|CYC_BOVIN	1.84048	130
P010|CYC_BOVIN	0.18826	130
P010|CYC_BOVIN	0.4548	130
P010|CYC_BOVIN	0.0992	130
P010|CYC_BOVIN	0.1195	130
P010|CYC_BOVIN	0.4853	130
P010|CYC_BOVIN	4.3545	130
P010|CYC_BOVIN	0.48892	130
P010|CYC_BOVIN	0.8128	130
P010|CYC_BOVIN	0.4548	130
P010|CYC_BOVIN	0.48892	130
P010|CYC_BOVIN	65.3245	130
P010|CYC_BOVIN	0.3498	130
P010|CYC_BOVIN	2.8928	130
P010|CYC_BOVIN	0.03846	130
P010|CYC_BOVIN	0.0832	130
P010|CYC_BOVIN	0.45622	130
P010|CYC_BOVIN	5.73117	130
P010|CYC_BOVIN	0.05679	130
P010|CYC_BOVIN	0.71108	130
P010|CYC_BOVIN	1.57784	130
P010|CYC_BOVIN	1.84048	130
P010|CYC_BOVIN	0.18826	130
P010|CYC_BOVIN	3.14533	130
P010|CYC_BOVIN	2.8928	130
P010|CYC_BOVIN	1.57784	130
P010|CYC_BOVIN	0.2951	130
P010|CYC_BOVIN	0.0992	130
P010|CYC_BOVIN	0.4019	130
P010|CYC_BOVIN	0.20192	130
P010|CYC_BOVIN	0.6244	130
P010|CYC_BOVIN	2.95422	130
P010|CYC_BOVIN	2.4922	130
P010|CYC_BOVIN	0.12263	130
P010|CYC_BOVIN	0.1858	130
P010|CYC_BOVIN	0.1195	130
P010|CYC_BOVIN	0.55826	130
P010|CYC_BOVIN	0.19007	130
P010|CYC_BOVIN	0.19007	130
P010|CYC_BOVIN	1.077828	130
P010|CYC_BOVIN	0.01566	130
P010|CYC_BOVIN	0.38756	130
P010|CYC_BOVIN	0.27182	130
P010|CYC_BOVIN	0.60604	130
P010|CYC_BOVIN	0.006363	130
P010|CYC_BOVIN	0.04648	130
P010|CYC_BOVIN	0.165686	130
P010|CYC_BOVIN	0.51049	130
P010|CYC_BOVIN	0.51049	130
P010|CYC_BOVIN	0.13936	130
P010|CYC_BOVIN	0.410078	130
P010|CYC_BOVIN	12.109736	130
P010|CYC_BOVIN	0.27182	130
P010|CYC_BOVIN	0.11778	130
P010|CYC_BOVIN	0.21106	130
P010|CYC_BOVIN	0.18932	130
P010|CYC_BOVIN	0.139226	130
P010|CYC_BOVIN	0.03456	130
P010|CYC_BOVIN	0.01156	130
P010|CYC_BOVIN	1.077828	130
P010|CYC_BOVIN	0.04648	130
P010|CYC_BOVIN	0.01566	130
P010|CYC_BOVIN	0.38756	130
